GAME_ID,TEAM_ABBREVIATION,PF
0021900159,LAL,18
0021900158,MIN,25
0021900155,ORL,22
0021900155,PHI,27
0021900156,BOS,26
0021900159,GSW,14
0021900160,POR,16
0021900158,SAS,23
0021900160,TOR,20
0021900154,MEM,21
0021900156,WAS,23
0021900154,CHA,12
0021900164,LAC,22
0021900161,MIA,21
0021900163,MIL,22
0021900166,BKN,14
0021900162,NYK,27
0021900165,ATL,31
0021900161,CLE,16
0021900164,NOP,25
0021900163,CHI,29
0021900162,DAL,16
0021900166,DEN,14
0021900165,PHX,24
0021900169,HOU,23
0021900174,LAL,18
0021900171,MIN,20
0021900168,ORL,13
0021900169,IND,25
0021900172,PHI,32
0021900173,BOS,24
0021900173,GSW,19
0021900174,SAC,22
0021900168,SAS,25
0021900172,OKC,23
0021900170,UTA,16
0021900170,MEM,23
0021900171,WAS,22
0021900167,DET,19
0021900167,CHA,17
0021900179,HOU,18
0021900182,LAC,28
0021900178,MIA,6
0021900176,MIL,13
0021900179,MIN,20
0021900175,BKN,30
0021900177,NYK,21
0021900176,IND,10
0021900182,ATL,27
0021900178,NOP,16
0021900175,CHI,30
0021900180,DAL,15
0021900181,POR,20
0021900181,SAS,17
0021900180,TOR,20
0021900177,CHA,18
0021900188,LAL,19
0021900185,ORL,15
0021900183,PHI,22
0021900188,ATL,19
0021900184,BOS,14
0021900183,CLE,21
0021900187,NOP,21
0021900186,DEN,24
0021900187,GSW,19
0021900184,SAC,24
0021900186,MEM,17
0021900185,WAS,21
0021900193,HOU,21
0021900197,LAC,25
0021900192,MIL,16
0021900196,MIN,25
0021900190,BKN,19
0021900189,NYK,24
0021900190,IND,22
0021900195,BOS,21
0021900189,CLE,26
0021900192,CHI,25
0021900194,DAL,19
0021900195,PHX,17
0021900193,POR,21
0021900194,SAS,18
0021900197,OKC,19
0021900191,TOR,25
0021900196,UTA,23
0021900191,CHA,19
0021900201,LAL,20
0021900199,NOP,15
0021900198,GSW,24
0021900200,PHX,20
0021900199,POR,23
0021900200,SAC,26
0021900201,OKC,22
0021900198,MEM,23
0021900211,HOU,22
0021900212,LAC,18
0021900206,MIA,20
0021900204,MIL,25
0021900210,MIN,20
0021900205,BKN,21
0021900202,NYK,25
0021900207,ORL,16
0021900202,PHI,14
0021900204,ATL,26
0021900212,BOS,22
0021900206,CLE,23
0021900209,CHI,24
0021900208,DAL,21
0021900211,DEN,21
0021900208,GSW,16
0021900203,SAS,13
0021900207,TOR,21
0021900210,UTA,21
0021900203,WAS,20
0021900209,DET,20
0021900205,CHA,23
0021900213,MIL,20
0021900214,NOP,25
0021900214,PHX,19
0021900213,POR,27
0021900224,HOU,27
0021900224,LAC,32
0021900220,LAL,20
0021900219,MIA,17
0021900217,BKN,18
0021900218,PHI,21
0021900215,ATL,18
0021900222,BOS,19
0021900221,CLE,15
0021900219,CHI,24
0021900221,DAL,18
0021900222,DEN,17
0021900223,GSW,18
0021900217,SAC,25
0021900218,SAS,15
0021900220,OKC,23
0021900223,UTA,14
0021900216,WAS,13
0021900215,DET,17
0021900216,CHA,18
0021900232,LAL,14
0021900230,MIA,16
0021900233,MIL,14
0021900225,MIN,23
0021900229,NYK,22
0021900227,ORL,16
0021900227,IND,14
0021900230,PHI,27
0021900228,ATL,27
0021900231,CLE,14
0021900234,NOP,24
0021900226,CHI,20
0021900225,PHX,17
0021900231,POR,20
0021900229,SAS,17
0021900228,TOR,16
0021900234,UTA,21
0021900232,MEM,19
0021900233,DET,18
0021900226,CHA,17
0021900235,HOU,26
0021900239,LAC,21
0021900236,BKN,16
0021900236,NYK,29
0021900239,NOP,26
0021900235,DAL,22
0021900238,DEN,16
0021900238,PHX,18
0021900237,SAC,17
0021900237,WAS,23
0021900249,LAL,18
0021900245,MIA,23
0021900248,MIL,15
0021900243,MIN,25
0021900240,BKN,21
0021900241,ORL,21
0021900242,IND,11
0021900246,PHI,20
0021900243,ATL,25
0021900244,BOS,16
0021900240,CLE,14
0021900247,CHI,20
0021900250,GSW,17
0021900247,POR,20
0021900244,SAC,18
0021900249,SAS,22
0021900250,OKC,16
0021900246,TOR,18
0021900248,UTA,23
0021900242,MEM,16
0021900241,DET,20
0021900245,CHA,24
0021900251,LAC,27
0021900251,DAL,21
0021900252,DEN,20
0021900252,WAS,22
0021900259,HOU,22
0021900260,LAC,24
0021900264,LAL,24
0021900259,MIA,24
0021900261,MIL,23
0021900262,MIN,19
0021900253,BKN,22
0021900258,NYK,17
0021900255,ORL,22
0021900256,IND,19
0021900257,PHI,12
0021900261,ATL,25
0021900253,BOS,17
0021900255,CLE,15
0021900264,NOP,23
0021900266,CHI,20
0021900266,GSW,17
0021900263,PHX,21
0021900265,POR,32
0021900257,SAC,19
0021900262,SAS,18
0021900265,OKC,21
0021900258,TOR,18
0021900256,UTA,21
0021900260,MEM,22
0021900263,WAS,20
0021900254,DET,18
0021900254,CHA,18
0021900276,LAC,17
0021900279,LAL,20
0021900273,MIA,30
0021900270,MIL,15
0021900267,BKN,24
0021900271,NYK,33
0021900269,ORL,19
0021900272,IND,20
0021900271,PHI,23
0021900272,ATL,27
0021900267,BOS,14
0021900270,CLE,22
0021900275,NOP,12
0021900278,CHI,22
0021900277,DAL,24
0021900273,GSW,23
0021900277,PHX,29
0021900278,POR,21
0021900276,SAS,15
0021900275,OKC,17
0021900269,TOR,20
0021900274,UTA,15
0021900274,MEM,17
0021900279,WAS,23
0021900268,DET,16
0021900268,CHA,17
0021900282,HOU,23
0021900283,MIL,13
0021900281,IND,24
0021900281,PHI,16
0021900282,ATL,23
0021900280,DEN,21
0021900280,SAC,23
0021900283,CHA,18
0021900292,LAC,25
0021900287,LAL,14
0021900284,MIA,17
0021900286,MIN,21
0021900284,BKN,21
0021900285,NYK,25
0021900290,ORL,20
0021900285,BOS,28
0021900289,NOP,22
0021900287,DAL,20
0021900290,GSW,17
0021900288,SAS,15
0021900289,OKC,14
0021900291,TOR,24
0021900291,UTA,17
0021900286,MEM,26
0021900292,WAS,29
0021900288,DET,14
0021900297,MIL,23
0021900297,NYK,21
0021900296,IND,22
0021900294,PHI,22
0021900295,ATL,12
0021900298,CHI,20
0021900295,GSW,20
0021900293,PHX,21
0021900298,SAC,26
0021900294,UTA,26
0021900296,MEM,20
0021900293,CHA,23
0021900303,HOU,30
0021900305,LAC,15
0021900304,LAL,23
0021900301,MIA,27
0021900300,ORL,18
0021900299,CLE,11
0021900302,NOP,19
0021900302,DAL,14
0021900304,DEN,25
0021900305,POR,23
0021900303,SAS,27
0021900301,TOR,20
0021900300,WAS,23
0021900299,DET,16
0021900314,LAL,17
0021900310,MIA,25
0021900307,MIL,18
0021900313,MIN,21
0021900309,BKN,20
0021900308,ORL,19
0021900312,IND,21
0021900309,ATL,19
0021900310,BOS,20
0021900311,CHI,22
0021900313,DAL,16
0021900306,GSW,12
0021900308,PHX,20
0021900315,POR,18
0021900315,SAC,17
0021900312,OKC,19
0021900314,UTA,24
0021900311,MEM,28
0021900307,DET,19
0021900306,CHA,20
0021900318,HOU,24
0021900317,NYK,16
0021900316,PHI,24
0021900319,NOP,29
0021900317,DEN,19
0021900319,PHX,29
0021900318,TOR,21
0021900316,WAS,20
0021900327,LAC,19
0021900329,LAL,23
0021900324,MIA,13
0021900327,MIL,23
0021900326,MIN,29
0021900320,BKN,21
0021900321,ORL,13
0021900322,IND,18
0021900323,BOS,23
0021900321,CLE,19
0021900325,CHI,20
0021900323,DEN,15
0021900325,GSW,19
0021900329,POR,25
0021900328,SAC,20
0021900328,SAS,16
0021900326,OKC,20
0021900324,WAS,20
0021900322,DET,17
0021900320,CHA,16
0021900333,HOU,28
0021900331,NYK,14
0021900331,IND,17
0021900332,PHI,16
0021900332,CLE,17
0021900330,NOP,23
0021900330,DAL,17
0021900333,PHX,25
0021900334,UTA,25
0021900334,MEM,19
0021900339,LAC,26
0021900342,LAL,19
0021900337,MIA,23
0021900342,MIN,18
0021900335,BKN,15
0021900338,PHI,18
0021900336,ATL,24
0021900337,CHI,31
0021900340,DAL,11
0021900335,DEN,23
0021900341,POR,26
0021900340,SAC,16
0021900341,OKC,22
0021900338,TOR,22
0021900339,WAS,22
0021900336,CHA,17
0021900346,HOU,20
0021900343,LAC,16
0021900347,MIL,19
0021900349,MIN,23
0021900347,ORL,18
0021900343,IND,21
0021900344,BOS,19
0021900344,CLE,11
0021900348,NOP,22
0021900345,CHI,20
0021900351,GSW,21
0021900349,PHX,23
0021900346,SAC,17
0021900350,OKC,20
0021900345,TOR,12
0021900350,UTA,16
0021900351,MEM,20
0021900348,DET,20
0021900354,MIA,17
0021900355,NYK,18
0021900353,PHI,15
0021900354,ATL,23
0021900353,DEN,14
0021900355,POR,21
0021900352,WAS,24
0021900352,CHA,26
0021900356,HOU,14
0021900359,LAC,21
0021900358,LAL,17
0021900364,MIL,17
0021900362,MIN,19
0021900360,BKN,21
0021900366,NYK,24
0021900358,ORL,17
0021900357,IND,18
0021900361,ATL,20
0021900357,BOS,27
0021900356,CLE,15
0021900364,NOP,17
0021900361,CHI,25
0021900366,GSW,25
0021900363,PHX,20
0021900365,SAC,21
0021900365,OKC,16
0021900359,TOR,24
0021900362,UTA,22
0021900363,MEM,28
0021900360,CHA,23
0021900367,PHI,19
0021900367,BOS,25
0021900368,CLE,22
0021900369,DAL,21
0021900370,DEN,13
0021900370,POR,16
0021900368,SAS,21
0021900369,DET,16
0021900371,HOU,20
0021900377,LAC,30
0021900374,LAL,23
0021900374,MIA,21
0021900376,MIL,21
0021900377,MIN,26
0021900378,NYK,18
0021900371,ORL,15
0021900373,IND,21
0021900372,PHI,24
0021900373,ATL,20
0021900372,NOP,29
0021900375,CHI,20
0021900379,GSW,26
0021900378,SAC,18
0021900379,UTA,20
0021900376,MEM,26
0021900375,CHA,16
0021900386,HOU,19
0021900382,LAC,17
0021900384,MIA,18
0021900385,MIL,17
0021900381,BKN,20
0021900385,CLE,19
0021900382,CHI,25
0021900384,DAL,27
0021900387,DEN,23
0021900380,PHX,24
0021900380,SAS,22
0021900387,OKC,23
0021900381,TOR,23
0021900383,MEM,24
0021900383,WAS,22
0021900386,DET,15
0021900390,LAL,24
0021900391,BKN,23
0021900392,NYK,19
0021900388,ORL,15
0021900389,IND,25
0021900391,PHI,20
0021900390,ATL,27
0021900388,NOP,21
0021900392,DEN,9
0021900393,GSW,17
0021900393,SAC,20
0021900389,CHA,21
0021900396,HOU,19
0021900397,MIA,26
0021900398,MIL,23
0021900395,CLE,15
0021900399,CHI,21
0021900398,DAL,23
0021900400,PHX,21
0021900400,POR,27
0021900396,SAS,22
0021900399,OKC,15
0021900395,TOR,19
0021900397,MEM,20
0021900394,WAS,27
0021900394,DET,19
0021900406,LAC,15
0021900402,LAL,19
0021900404,BKN,22
0021900403,NYK,21
0021900405,ORL,18
0021900402,IND,21
0021900403,ATL,21
0021900404,NOP,19
0021900406,PHX,23
0021900401,SAC,22
0021900405,UTA,16
0021900401,CHA,18
0021900410,MIA,14
0021900411,MIN,18
0021900414,ORL,19
0021900410,PHI,17
0021900413,BOS,21
0021900407,CLE,21
0021900411,NOP,19
0021900409,CHI,24
0021900413,DAL,20
0021900414,DEN,17
0021900415,GSW,23
0021900415,POR,22
0021900412,OKC,16
0021900408,TOR,20
0021900412,MEM,25
0021900409,WAS,20
0021900408,DET,17
0021900407,CHA,20
0021900419,HOU,20
0021900419,LAC,24
0021900417,LAL,24
0021900417,MIL,25
0021900418,BKN,21
0021900416,ATL,27
0021900418,SAS,19
0021900416,UTA,17
0021900424,MIA,22
0021900427,MIN,15
0021900424,NYK,25
0021900428,ORL,16
0021900421,IND,15
0021900425,PHI,16
0021900422,BOS,19
0021900420,CLE,12
0021900429,NOP,19
0021900425,DAL,17
0021900427,DEN,22
0021900429,GSW,24
0021900426,PHX,29
0021900428,POR,24
0021900421,SAC,15
0021900426,OKC,23
0021900423,TOR,25
0021900420,MEM,17
0021900423,WAS,28
0021900422,DET,16
0021900437,HOU,23
0021900436,LAC,19
0021900434,MIL,16
0021900438,MIN,18
0021900431,BKN,18
0021900434,NYK,27
0021900433,PHI,26
0021900431,ATL,22
0021900432,CHI,13
0021900437,PHX,18
0021900438,POR,21
0021900435,SAC,23
0021900436,SAS,20
0021900430,UTA,27
0021900435,MEM,16
0021900433,WAS,21
0021900432,DET,20
0021900430,CHA,25
0021900442,LAC,23
0021900443,LAL,25
0021900441,MIL,7
0021900441,IND,15
0021900440,BOS,24
0021900439,DAL,22
0021900443,DEN,19
0021900442,OKC,20
0021900439,TOR,21
0021900440,CHA,17
0021900453,HOU,22
0021900449,MIA,16
0021900454,MIN,18
0021900447,NYK,25
0021900448,ORL,15
0021900446,IND,22
0021900445,PHI,21
0021900444,ATL,20
0021900444,CLE,16
0021900452,NOP,19
0021900448,CHI,17
0021900451,DEN,24
0021900454,GSW,27
0021900451,PHX,19
0021900452,POR,17
0021900453,SAC,24
0021900450,SAS,14
0021900446,TOR,22
0021900449,UTA,21
0021900450,MEM,19
0021900447,WAS,12
0021900445,DET,14
0021900457,HOU,25
0021900458,LAC,17
0021900458,LAL,23
0021900456,MIL,15
0021900456,PHI,12
0021900455,BOS,22
0021900459,NOP,14
0021900459,DEN,15
0021900457,GSW,18
0021900455,TOR,13
0021900464,MIN,20
0021900461,BKN,19
0021900461,NYK,27
0021900463,DAL,11
0021900465,POR,21
0021900464,SAC,23
0021900463,SAS,16
0021900462,OKC,14
0021900465,UTA,18
0021900462,MEM,14
0021900460,WAS,25
0021900460,DET,23
0021900470,MIA,12
0021900469,MIL,13
0021900468,ORL,21
0021900470,IND,16
0021900468,PHI,22
0021900469,ATL,18
0021900466,BOS,23
0021900466,CLE,17
0021900471,GSW,17
0021900471,PHX,21
0021900467,OKC,23
0021900467,CHA,27
0021900478,HOU,15
0021900485,LAC,18
0021900484,LAL,25
0021900475,MIA,21
0021900480,MIL,13
0021900479,MIN,29
0021900478,BKN,15
0021900476,NYK,25
0021900480,ORL,17
0021900474,IND,16
0021900475,PHI,24
0021900477,ATL,16
0021900473,BOS,17
0021900479,CLE,21
0021900474,NOP,18
0021900477,CHI,15
0021900482,DAL,17
0021900472,DEN,20
0021900482,GSW,19
0021900483,PHX,21
0021900484,POR,22
0021900483,SAC,16
0021900481,SAS,20
0021900473,TOR,32
0021900485,UTA,20
0021900472,MEM,24
0021900476,WAS,22
0021900481,DET,15
0021900488,HOU,16
0021900490,LAL,23
0021900488,NOP,17
0021900490,DAL,23
0021900489,DEN,18
0021900489,SAC,26
0021900486,OKC,14
0021900486,TOR,20
0021900487,MEM,20
0021900487,CHA,19
0021900492,MIA,22
0021900493,MIL,17
0021900494,MIN,22
0021900494,BKN,25
0021900491,ORL,17
0021900491,ATL,20
0021900493,CHI,20
0021900496,PHX,17
0021900496,POR,19
0021900495,UTA,21
0021900492,WAS,27
0021900495,DET,20
0021900501,HOU,17
0021900499,LAC,17
0021900498,IND,16
0021900498,PHI,22
0021900497,BOS,16
0021900500,CLE,19
0021900503,DAL,24
0021900501,DEN,22
0021900502,GSW,14
0021900499,SAC,23
0021900502,SAS,18
0021900503,OKC,21
0021900500,TOR,15
0021900497,CHA,16
0021900507,LAL,17
0021900506,MIL,22
0021900506,MIN,25
0021900505,NYK,14
0021900504,ORL,21
0021900507,PHX,28
0021900505,POR,11
0021900504,WAS,23
0021900516,LAC,22
0021900510,MIA,13
0021900512,MIN,20
0021900513,BKN,21
0021900509,IND,21
0021900508,CLE,22
0021900511,CHI,15
0021900513,DAL,21
0021900509,DEN,21
0021900512,GSW,20
0021900515,SAC,24
0021900514,SAS,22
0021900514,OKC,14
0021900510,TOR,12
0021900511,UTA,17
0021900515,MEM,25
0021900516,DET,23
0021900508,CHA,15
0021900520,HOU,24
0021900522,LAL,14
0021900518,MIA,20
0021900521,NYK,26
0021900518,ORL,17
0021900520,PHI,22
0021900517,ATL,24
0021900517,BOS,16
0021900522,NOP,20
0021900521,PHX,25
0021900519,POR,21
0021900519,WAS,28
0021900523,LAC,22
0021900531,MIL,22
0021900524,BKN,24
0021900525,ORL,12
0021900526,IND,24
0021900526,ATL,28
0021900529,BOS,22
0021900527,CLE,26
0021900533,NOP,25
0021900529,CHI,22
0021900530,DAL,25
0021900528,DEN,23
0021900532,GSW,19
0021900533,SAC,24
0021900531,SAS,20
0021900527,OKC,16
0021900524,TOR,25
0021900525,UTA,10
0021900523,MEM,23
0021900528,WAS,28
0021900532,DET,25
0021900530,CHA,22
0021900534,LAC,27
0021900538,LAL,22
0021900535,MIA,17
0021900536,MIN,19
0021900534,NYK,26
0021900536,CLE,13
0021900537,PHX,19
0021900535,POR,15
0021900537,MEM,22
0021900538,DET,22
0021900546,MIL,15
0021900540,BKN,19
0021900540,ORL,19
0021900539,IND,23
0021900541,PHI,28
0021900543,ATL,22
0021900542,BOS,20
0021900544,NOP,20
0021900545,CHI,21
0021900545,DAL,12
0021900543,DEN,23
0021900547,GSW,18
0021900547,SAC,23
0021900546,SAS,16
0021900541,OKC,22
0021900544,UTA,25
0021900542,WAS,22
0021900539,CHA,14
0021900553,LAL,19
0021900551,MIN,23
0021900550,BKN,25
0021900553,NYK,20
0021900548,CLE,19
0021900552,PHX,25
0021900549,POR,15
0021900552,SAC,22
0021900550,OKC,15
0021900549,TOR,21
0021900551,MEM,18
0021900548,DET,15
0021900558,HOU,21
0021900556,MIA,22
0021900562,MIL,19
0021900561,NYK,17
0021900557,ORL,21
0021900556,IND,18
0021900558,ATL,29
0021900554,BOS,20
0021900560,NOP,16
0021900560,CHI,23
0021900559,DAL,18
0021900559,DEN,22
0021900562,GSW,30
0021900554,SAS,25
0021900555,TOR,23
0021900561,UTA,15
0021900557,WAS,22
0021900555,CHA,21
0021900566,HOU,21
0021900565,MIN,28
0021900564,PHI,11
0021900564,BOS,16
0021900563,CLE,18
0021900565,POR,21
0021900566,OKC,13
0021900563,DET,25
0021900576,LAC,24
0021900572,LAL,27
0021900568,MIA,20
0021900575,MIL,12
0021900568,BKN,15
0021900569,NYK,16
0021900573,ORL,23
0021900570,IND,16
0021900567,ATL,26
0021900569,NOP,16
0021900570,CHI,15
0021900572,DAL,20
0021900576,GSW,22
0021900573,PHX,21
0021900575,SAC,24
0021900571,SAS,17
0021900574,UTA,20
0021900571,MEM,20
0021900567,WAS,22
0021900574,CHA,16
0021900577,HOU,24
0021900580,LAL,17
0021900583,MIL,16
0021900577,MIN,18
0021900581,PHI,20
0021900578,BOS,23
0021900582,CLE,19
0021900578,NOP,19
0021900579,CHI,21
0021900581,DAL,20
0021900582,DEN,13
0021900583,POR,20
0021900580,OKC,13
0021900579,DET,20
0021900589,LAC,26
0021900584,MIA,24
0021900586,BKN,20
0021900584,NYK,23
0021900586,ATL,23
0021900589,DEN,26
0021900588,GSW,18
0021900590,PHX,19
0021900587,SAS,11
0021900587,TOR,23
0021900585,UTA,18
0021900588,MEM,16
0021900585,WAS,18
0021900590,CHA,19
0021900597,LAL,25
0021900594,MIN,21
0021900596,ORL,12
0021900592,IND,14
0021900592,PHI,21
0021900593,BOS,19
0021900597,CLE,22
0021900591,NOP,19
0021900593,CHI,22
0021900595,POR,21
0021900596,SAC,21
0021900594,OKC,16
0021900591,DET,25
0021900595,CHA,20
0021900600,HOU,23
0021900603,LAC,12
0021900601,MIL,22
0021900599,BKN,13
0021900601,NYK,21
0021900598,ATL,25
0021900603,CLE,21
0021900602,DAL,17
0021900602,GSW,16
0021900598,PHX,19
0021900599,UTA,15
0021900600,MEM,19
0021900611,HOU,22
0021900613,LAL,20
0021900606,MIA,14
0021900608,MIN,14
0021900605,BKN,22
0021900613,ORL,15
0021900608,IND,15
0021900605,PHI,23
0021900604,BOS,17
0021900607,CHI,19
0021900612,DAL,18
0021900610,DEN,18
0021900611,POR,19
0021900612,SAC,22
0021900606,SAS,17
0021900609,OKC,17
0021900609,TOR,23
0021900607,WAS,17
0021900604,DET,19
0021900610,CHA,24
0021900618,LAC,17
0021900615,MIL,22
0021900614,NYK,21
0021900618,ORL,21
0021900615,BOS,25
0021900616,NOP,27
0021900617,DEN,23
0021900617,GSW,20
0021900614,PHX,22
0021900616,UTA,29
0021900623,MIA,23
0021900619,MIN,19
0021900619,IND,20
0021900620,PHI,12
0021900624,ATL,18
0021900622,CLE,19
0021900620,CHI,14
0021900625,DAL,17
0021900625,POR,22
0021900624,SAS,27
0021900623,OKC,20
0021900621,TOR,24
0021900622,MEM,19
0021900621,WAS,16
0021900633,HOU,26
0021900626,LAC,29
0021900633,LAL,27
0021900627,MIL,16
0021900632,MIN,18
0021900627,BKN,19
0021900630,NYK,18
0021900634,ORL,12
0021900630,PHI,19
0021900629,ATL,20
0021900628,BOS,24
0021900631,CLE,18
0021900626,NOP,26
0021900631,CHI,24
0021900634,GSW,13
0021900628,PHX,16
0021900635,POR,28
0021900636,SAC,23
0021900635,OKC,20
0021900632,TOR,23
0021900636,UTA,14
0021900629,DET,18
0021900637,MIA,19
0021900638,IND,25
0021900638,DEN,19
0021900637,SAS,18
0021900645,HOU,23
0021900648,LAL,23
0021900644,MIA,20
0021900647,MIL,15
0021900649,MIN,11
0021900641,BKN,23
0021900643,NYK,17
0021900642,ORL,15
0021900651,IND,14
0021900641,PHI,24
0021900640,ATL,34
0021900648,BOS,26
0021900643,CLE,14
0021900646,NOP,18
0021900647,CHI,21
0021900649,DEN,18
0021900652,GSW,25
0021900650,PHX,19
0021900652,POR,19
0021900644,SAC,21
0021900650,SAS,23
0021900645,OKC,18
0021900640,TOR,25
0021900651,UTA,11
0021900646,MEM,19
0021900639,WAS,23
0021900639,DET,18
0021900642,CHA,18
0021900653,LAC,21
0021900653,DAL,28
0021900662,HOU,16
0021900656,LAC,20
0021900659,LAL,14
0021900658,MIA,18
0021900661,MIN,25
0021900659,NYK,23
0021900655,ORL,25
0021900664,IND,20
0021900660,PHI,23
0021900656,ATL,31
0021900657,BOS,14
0021900663,NOP,21
0021900661,CHI,22
0021900662,DEN,21
0021900665,GSW,23
0021900664,PHX,20
0021900654,SAC,28
0021900663,SAS,23
0021900655,OKC,17
0021900660,TOR,19
0021900665,UTA,19
0021900657,MEM,16
0021900658,WAS,29
0021900654,DET,19
0021900667,LAL,15
0021900667,BKN,17
0021900666,CLE,21
0021900668,DAL,17
0021900668,POR,20
0021900666,WAS,18
0021900675,HOU,18
0021900673,LAC,21
0021900673,MIA,19
0021900669,MIL,22
0021900675,MIN,26
0021900672,NYK,21
0021900671,ORL,14
0021900679,IND,20
0021900677,ATL,27
0021900671,BOS,20
0021900676,NOP,17
0021900674,CHI,21
0021900676,DEN,19
0021900679,GSW,16
0021900678,PHX,27
0021900674,SAC,20
0021900678,SAS,22
0021900677,OKC,20
0021900672,TOR,20
0021900670,MEM,23
0021900670,DET,23
0021900669,CHA,22
0021900684,LAL,18
0021900683,MIN,21
0021900681,BKN,17
0021900684,PHI,18
0021900682,CLE,20
0021900682,CHI,16
0021900680,DAL,24
0021900683,OKC,14
0021900680,UTA,21
0021900681,DET,25
0021900685,HOU,21
0021900689,LAC,26
0021900688,BKN,14
0021900688,NYK,23
0021900689,ORL,23
0021900692,IND,19
0021900687,ATL,35
0021900691,BOS,29
0021900691,NOP,21
0021900685,DEN,23
0021900690,PHX,27
0021900692,POR,21
0021900686,SAS,15
0021900686,TOR,22
0021900690,MEM,27
0021900687,WAS,26
0021900698,HOU,25
0021900694,MIA,18
0021900696,MIN,27
0021900694,ORL,13
0021900693,CLE,21
0021900695,CHI,23
0021900697,DAL,16
0021900696,SAC,27
0021900695,SAS,12
0021900697,OKC,11
0021900698,UTA,33
0021900693,DET,20
0021900701,MIA,21
0021900705,MIL,26
0021900699,NYK,26
0021900702,PHI,18
0021900703,ATL,23
0021900701,BOS,22
0021900700,CLE,20
0021900700,NOP,16
0021900706,DAL,18
0021900704,DEN,16
0021900702,GSW,24
0021900706,PHX,25
0021900703,TOR,26
0021900704,MEM,18
0021900705,WAS,27
0021900699,CHA,14
0021900712,HOU,23
0021900709,BKN,19
0021900710,NYK,22
0021900708,IND,14
0021900708,CHI,17
0021900712,POR,20
0021900713,SAC,22
0021900711,SAS,27
0021900713,OKC,17
0021900711,UTA,22
0021900710,MEM,22
0021900709,DET,20
0021900719,LAC,20
0021900716,PHI,21
0021900716,ATL,29
0021900717,BOS,24
0021900714,CLE,21
0021900718,DEN,16
0021900717,GSW,19
0021900719,SAC,21
0021900714,TOR,20
0021900718,UTA,17
0021900715,WAS,22
0021900715,CHA,24
0021900722,HOU,20
0021900726,LAL,21
0021900724,MIL,14
0021900721,BKN,21
0021900723,NOP,22
0021900721,CHI,21
0021900722,DAL,18
0021900724,DEN,19
0021900725,PHX,25
0021900726,POR,22
0021900725,OKC,24
0021900720,TOR,27
0021900723,MEM,21
0021900720,DET,12
0021900727,LAC,30
0021900736,LAL,22
0021900729,MIA,16
0021900727,MIN,20
0021900731,BKN,22
0021900728,NYK,20
0021900729,ORL,19
0021900728,IND,20
0021900732,PHI,27
0021900733,ATL,15
0021900732,BOS,20
0021900730,CLE,15
0021900733,DAL,14
0021900730,GSW,16
0021900735,POR,19
0021900736,SAC,24
0021900734,SAS,14
0021900735,UTA,17
0021900731,WAS,20
0021900734,CHA,18
0021900738,HOU,18
0021900739,MIL,25
0021900738,NOP,16
0021900740,CHI,21
0021900737,DEN,19
0021900739,PHX,24
0021900740,TOR,18
0021900737,DET,22
0021900750,LAC,18
0021900747,MIA,18
0021900749,MIN,25
0021900746,BKN,26
0021900742,NYK,18
0021900741,ORL,12
0021900743,IND,18
0021900747,PHI,21
0021900745,ATL,19
0021900745,BOS,22
0021900742,CLE,18
0021900743,DAL,15
0021900744,GSW,25
0021900746,PHX,21
0021900749,SAC,20
0021900750,SAS,20
0021900748,MEM,18
0021900744,WAS,24
0021900748,DET,13
0021900741,CHA,16
0021900752,HOU,19
0021900754,LAL,15
0021900751,MIL,19
0021900751,NOP,17
0021900753,DEN,22
0021900753,POR,22
0021900754,SAS,16
0021900752,CHA,18
0021900763,LAC,21
0021900763,MIA,16
0021900759,MIN,21
0021900757,BKN,15
0021900756,ORL,13
0021900758,IND,18
0021900759,ATL,22
0021900756,BOS,19
0021900760,CLE,24
0021900761,DAL,18
0021900762,DEN,17
0021900757,GSW,14
0021900755,PHX,21
0021900760,OKC,15
0021900758,TOR,17
0021900762,UTA,16
0021900761,MEM,24
0021900755,DET,15
0021900768,HOU,22
0021900768,LAL,18
0021900766,MIL,18
